Week Ending,Price,Taxes,Marketing Margin,Refining Margin,Avg Max Temp (°C),Avg Min Temp (°C),Avg Precip (mm),"Total CPI, (seasonally adjusted)",W.BCPI,W.ENER,Fuel Tax Rate
2019-05-28,-0.154805166,-0.153922426,-0.74773248,0.4934286751941966,0.5797284261992891,0.4895392296530597,0.5858102409478447,-0.556356866,-0.507729541,-0.127000554,0.6097105355881632
2019-06-04,-0.312556735,-0.234276793,-0.968127555,0.47958942491706413,0.400347347,0.3319115530767971,-0.797557269,-0.56570649,-0.637100704,-0.365847805,0.6097105355881632
2019-06-11,-0.557071668,-0.346772906,-1.078325093,0.064411917,0.7717222379570008,0.7423677797078907,1.2536428322211868,-0.56570649,-0.759329577,-0.57700262,0.6097105355881632
2019-06-18,-0.5452403,-0.346772906,-1.408917706,0.078251167,0.6540034046423732,0.7439284503971155,0.17437766269365768,-0.56570649,-0.763305697,-0.607080327,0.6097105355881632
2019-06-25,-0.419039044,-0.282489413,-1.464016475,0.022894165771683867,0.994547172,0.959300919,1.038982356574011,-0.56570649,-0.731644001,-0.606033134,0.6097105355881632
2019-07-02,-0.253399896,-0.202135046,-1.794609088,0.4103931735314005,1.272027279544169,1.2886023024428364,-0.159538633,-0.51895837,-0.57650169,-0.358924696,0.6097105355881632
2019-07-09,-0.198186847,-0.186064172,-1.408917706,0.521107176,1.2804357670775048,1.3198157042101768,-0.952589835,-0.51895837,-0.577385273,-0.34036611,0.6097105355881632
2019-07-16,-0.119311062,-0.137851552,-1.188522631,0.42423242380853293,1.3519079160158134,1.1543846777929372,0.3950009292150892,-0.51895837,-0.56854945,-0.308106751,0.6097105355881632
2019-07-23,-0.245512318,-0.202135046,-0.472238636,0.2858399210372056,1.3855418681111384,1.5133387921087764,0.52021954,-0.51895837,-0.549773328,-0.272531281,0.6097105355881632
2019-07-30,-0.265231264,-0.218205919,-1.078325093,0.21664366965154194,1.3869432833540214,1.326058384782139,0.5738846591993325,-0.51895837,-0.664123593,-0.487845779,0.6097105355881632
2019-08-06,-0.245512318,-0.202135046,-0.251843561,0.050572666325949235,1.2061607896154116,1.2074474593772067,-0.660413076,-0.51895837,-0.628927568,-0.414949517,0.6097105355881632
2019-08-13,-0.486083462,-0.31463116,-0.141646023,-0.502997345,1.1907452278296418,1.1621880279616554,-0.696189822,-0.51895837,-0.715886785,-0.565919828,0.6097105355881632
2019-08-20,-0.513689986,-0.330702033,-0.968127555,-0.475318844,1.1290829816675523,1.2495855515992462,0.8660614178814194,-0.51895837,-0.68267882,-0.502593746,0.6097105355881632
2019-08-27,-0.537352722,-0.346772906,-0.692633711,-0.516836595,0.9149001047137679,1.0649062606313586,-0.011462657,-0.51895837,-0.667216131,-0.476152125,0.6097105355881632
2019-09-03,-0.568903036,-0.36284378,-1.298720168,-0.586032846,0.8824339980001852,0.9920749905692098,-0.654450286,-0.528307994,-0.686802204,-0.502419214,0.6097105355881632
2019-09-10,-0.608340928,-0.378914653,-0.913028787,-0.862817852,0.6413906723613786,0.5972254646032927,-0.105873514,-0.528307994,-0.662209165,-0.443543701,0.6097105355881632
2019-09-17,-0.564959246,-0.346772906,-1.188522631,-0.724425349,0.6876373567376981,0.8547360245408607,-0.457678183,-0.528307994,-0.621269856,-0.36305529,0.6097105355881632
2019-09-24,-0.49397104,-0.31463116,-0.692633711,-0.599872097,1.0169698073624753,0.9827109697112666,-0.964515417,-0.528307994,-0.59041811,-0.306681405,0.6097105355881632
2019-10-01,-0.533408932,-0.346772906,-0.692633711,-0.433801093,0.6932430157472489,0.6299995359673896,0.019345096623834483,-0.490909498,-0.590344478,-0.333443002,0.6097105355881632
2019-10-08,-0.588621982,-0.36284378,-0.74773248,-0.336926341,0.19153655891719823,0.26948475052533766,-0.213203752,-0.490909498,-0.706388276,-0.512832965,0.6097105355881632
2019-10-15,-0.5452403,-0.346772906,-1.2436214,-0.240051589,0.13127572799799167,0.155555836,-0.767743315,-0.490909498,-0.790254955,-0.659672683,0.6097105355881632
2019-10-22,-0.537352722,-0.346772906,-0.582436174,-0.170855338,-0.127985988,0.060354962,0.8362474626753482,-0.490909498,-0.762863906,-0.62348635,0.6097105355881632
2019-10-29,-0.529465143,-0.330702033,-0.968127555,-0.170855338,-0.05651384,0.055672952,1.7127777387216092,-0.490909498,-0.760360423,-0.638001607,0.6097105355881632
2019-11-05,-0.517633775,-0.330702033,-0.857930018,0.050572666325949235,-0.504966538,-0.300159823,1.5577451730691814,-0.481559874,-0.697699718,-0.547303065,0.6097105355881632
2019-11-12,-0.553127879,-0.346772906,-0.417139867,-0.309247841,-1.195863976,-1.131996968,0.18630324444216992,-0.481559874,-0.742099724,-0.63148574,0.6097105355881632
2019-11-19,-0.620172296,-0.378914653,-0.913028787,-0.475318844,-1.198666806,-1.17413506,-0.49941772,-0.481559874,-0.725311662,-0.584391148,0.6097105355881632
2019-11-26,-0.592565771,-0.36284378,-1.353818937,-0.433801093,-0.545607564,-0.627900537,-0.708115405,-0.481559874,-0.704842007,-0.54075811,0.6097105355881632
2019-12-03,-0.564959246,-0.346772906,-0.417139867,-0.461479594,-1.172039927,-0.985293982,0.5321451222447486,-0.434811753,-0.670529564,-0.476384834,0.6097105355881632
2019-12-10,-0.683272923,-0.4110564,-1.023226324,-0.959692604,-0.922588113,-0.844833676,-0.087985141,-0.434811753,-0.74710669,-0.602309782,0.6097105355881632
2019-12-17,-0.608340928,-0.378914653,-1.023226324,-0.682907598,-1.20006822,-1.072691505,0.5082939583303285,-0.434811753,-0.683783298,-0.491103712,0.6097105355881632
2019-12-24,-0.537352722,-0.346772906,-1.078325093,-0.558354346,-1.264533296,-1.476905052,-0.804513859,-0.434811753,-0.638499709,-0.437493253,0.6097105355881632
2019-12-31,-0.470308305,-0.31463116,-0.802831249,-0.392283343,-0.865130111,-0.577959095,0.16245208052775004,-0.434811753,-0.628043986,-0.438133204,0.6097105355881632
2020-01-07,-0.49397104,-0.31463116,-0.802831249,-0.447640344,-1.040306947,-0.780846203,-0.517306093,-0.416112505,-0.617588263,-0.43289724,0.6097105355881632
2020-01-14,-0.557071668,-0.346772906,-0.472238636,-0.26773009,-0.96042631,-1.143701993,3.960749943394882,-0.416112505,-0.63614349,-0.466174703,0.6097105355881632
2020-01-21,-0.632003663,-0.378914653,-0.913028787,-0.295408591,-1.449520034,-1.689156181,0.049159051829905966,-0.416112505,-0.722660915,-0.64082321,0.6097105355881632
2020-01-28,-0.722710816,-0.427127273,-0.417139867,-0.433801093,-1.125793242,-0.799574244,0.8839497909215833,-0.416112505,-0.720893751,-0.685067111,0.6097105355881632
2020-02-04,-0.841024493,-0.475339894,-0.857930018,-0.447640344,-1.261730466,-1.028992744,-0.445752601,-0.397413257,-0.82346292,-0.858872045,0.6097105355881632
2020-02-11,-0.860743439,-0.491410767,-0.74773248,-0.558354346,-1.477548327,-1.375461498,0.12667533444742235,-0.397413257,-0.899745518,-0.966820182,0.6097105355881632
2020-02-18,-0.797642811,-0.45926902,-1.298720168,-0.419961843,-1.328998371,-1.554938555,-0.111836305,-0.397413257,-0.886639048,-0.949803297,0.6097105355881632
2020-02-25,-0.667497767,-0.394985527,-1.2436214,-0.336926341,-1.066933826,-1.080494856,-0.755817732,-0.397413257,-0.826040034,-0.843396861,0.6097105355881632
2020-03-03,-0.884406175,-0.50748164,-0.306942329,-0.876657102,-1.251920564,-1.264653923,0.8183590896351843,-0.528307994,-0.815363416,-0.83208136,0.6097105355881632
2020-03-10,-1.002719852,-0.555694261,-0.086547254,-0.613711347,-0.587650004,-0.69657002,-0.493454929,-0.528307994,-0.958282839,-1.048297608,0.6097105355881632
2020-03-17,-1.629782341,-0.844969982,0.905230585,-1.568619616,-0.855320209,-0.763678832,-0.421901437,-0.528307994,-1.23631671,-1.512960374,0.6097105355881632
2020-03-24,-2.170081466,-1.102103956,-0.251843561,-2.025314875,-0.863728697,-0.93379187,0.35922418313476157,-0.528307994,-1.637315772,-2.009184371,0.6097105355881632
2020-03-31,-2.375158507,-1.198529197,-1.519115244,-1.817726121,-0.387247705,-0.314205854,0.1087869614072585,-0.528307994,-1.859536699,-2.29230461,0.6097105355881632
2020-04-07,-2.166137677,-0.748544741,-1.023226324,-1.471744864,-0.242901993,-0.326691214,-0.332459572,-0.593755363,-2.058342698,-2.525275945,0.6097105355881632
2020-04-14,-2.09909326,-0.716402995,-0.857930018,-1.028888855,-0.328388288,-0.46403018,0.6036986139880086,-0.593755363,-1.874704861,-2.291926457,0.6097105355881632
2020-04-21,-1.984723372,-0.668190374,-1.023226324,-0.378444092,-0.650713665,-0.847955016,-0.624636331,-0.593755363,-2.113934746,-2.586565819,0.6097105355881632
2020-04-28,-1.976835794,-0.668190374,-0.527337405,-0.696746849,-0.405466095,-0.351661935,-0.660413076,-0.593755363,-2.278722829,-2.736110784,0.6097105355881632
2020-05-05,-1.882184852,-0.619977754,-0.968127555,-1.291834611,-0.024281302,-0.020799882,-0.040282813,-0.612454611,-2.099282007,-2.595990555,0.6097105355881632
2020-05-12,-1.590344448,-0.475339894,-1.078325093,-1.236477609,-0.502163709,-0.643507237,-0.398050273,-0.612454611,-1.654987416,-2.084727704,0.6097105355881632
2020-05-19,-1.610063395,-0.491410767,-0.802831249,-1.623976617,0.082226214,0.17272320646679118,0.1445637074875862,-0.612454611,-1.510227197,-1.907548481,0.6097105355881632
2020-05-26,-1.4247053,-0.394985527,-0.913028787,-1.305673861,0.9959485865671546,0.7969912319813852,-0.594822376,-0.612454611,-1.334099808,-1.668992118,0.6097105355881632
2020-06-02,-1.432592879,-0.4110564,-0.472238636,-1.74852987,0.8053561900523258,0.6893049981236209,0.23400557227101004,-0.509608746,-1.252957508,-1.545626975,0.6097105355881632
2020-06-09,-1.306391623,-0.346772906,-1.078325093,-1.457905614,1.1416957139485469,0.8703427259707656,-0.463640974,-0.509608746,-1.161580381,-1.405535834,0.6097105355881632
2020-06-16,-1.251178574,-0.394985527,-0.472238636,-1.319513111,0.7535038466664554,0.6378028861361075,0.2578567366028253,-0.509608746,-1.089421167,-1.282752465,0.6097105355881632
2020-06-23,-1.121033529,-0.266418539,-1.353818937,-0.862817852,1.4163729916826784,1.2776776119881372,-0.415938646,-0.509608746,-1.139196298,-1.371327533,0.6097105355881632
2020-06-30,-1.11708974,-0.250347666,-0.637534942,-0.932014103,1.3449008427443698,1.182476738181828,-0.630599122,-0.509608746,-1.050764445,-1.269662554,0.6097105355881632
2020-07-07,-1.11314595,-0.250347666,-1.133423862,-0.959692604,1.7443040270645722,1.6007363157463677,-0.690227032,-0.509608746,-1.069098776,-1.30756512,0.6097105355881632
2020-07-14,-1.006663641,-0.202135046,-0.913028787,-0.77978235,1.5270847517258623,1.522702812966719,0.40692651138099706,-0.509608746,-0.962111696,-1.175386103,0.6097105355881632
2020-07-21,-1.053989112,-0.234276793,-0.802831249,-1.070406606,1.4345913819922333,1.472761370575962,0.1803404535679139,-0.509608746,-0.92014154,-1.187632443,0.6097105355881632
2020-07-28,-1.034270166,-0.218205919,-0.857930018,-0.945853354,1.534091824997306,1.472761370575962,0.6812148970229202,-0.509608746,-0.922424128,-1.181843793,0.6097105355881632
2020-08-04,-1.101314583,-0.250347666,-0.637534942,-1.125763607,1.2706258643012862,1.3369830752368377,4.020377852137443,-0.481559874,-0.884209197,-1.182105591,0.6097105355881632
2020-08-11,-1.172302789,-0.282489413,-1.298720168,-1.222638359,1.217372106653523,1.0958595498888495,-0.887992933,-0.481559874,-0.86204601,-1.191995746,0.6097105355881632
2020-08-18,-1.105258372,-0.250347666,-1.2436214,-1.125763607,1.272027279544169,1.2683135922226636,-0.565008421,-0.481559874,-0.814774361,-1.156856606,0.6097105355881632
2020-08-25,-1.014551219,-0.202135046,-1.353818937,-0.75210385,1.4177744059445707,1.2043261190912258,-0.869110761,-0.481559874,-0.750493755,-1.097632029,0.6097105355881632
2020-09-01,-0.943563013,-0.169993299,-0.527337405,-0.7659431,1.0674207355054628,1.1387779763630326,-0.457678183,-0.453511001,-0.717138526,-1.081575071,0.6097105355881632
2020-09-08,-1.06582048,-0.234276793,-0.74773248,-0.807460851,0.8852368265239703,0.8953134460736752,-0.433827019,-0.453511001,-0.663460907,-1.061416608,0.6097105355881632
2020-09-15,-1.207796892,-0.298560286,-0.417139867,-1.181120608,0.5404888150944134,0.6159535052267096,-0.362273527,-0.453511001,-0.755279825,-1.197668041,0.6097105355881632
2020-09-22,-1.184134157,-0.282489413,-1.133423862,-1.098085107,0.3891360296844607,0.2991374817127005,-0.797557269,-0.453511001,-0.782818138,-1.260819592,0.6097105355881632
2020-09-29,-1.156527632,-0.282489413,-1.078325093,-0.987371104,0.9384905851527234,0.8875100959049574,0.1087869614072585,-0.453511001,-0.858364417,-1.242580982,0.6097105355881632
2020-10-06,-1.168359,-0.282489413,-0.913028787,-0.973531854,0.10044460442645177,0.1415098051364379,-0.290720035,-0.416112505,-0.851369391,-1.216168449,0.6097105355881632
2020-10-13,-1.121033529,-0.266418539,-1.2436214,-0.987371104,0.19994504743152447,0.17584454664352517,-0.356310736,-0.416112505,-0.845184316,-1.232632649,0.6097105355881632
2020-10-20,-1.192021735,-0.298560286,-0.802831249,-1.388709362,-0.134993062,0.00885285,0.23400557227101004,-0.416112505,-0.791801224,-1.136116369,0.6097105355881632
2020-10-27,-1.239347206,-0.31463116,-0.802831249,-1.305673861,-0.147839363,-0.056695293,-0.060158783,-0.416112505,-0.784585302,-1.123840941,0.6097105355881632
2020-11-03,-1.306391623,-0.346772906,-0.527337405,-1.319513111,-0.603999842,-0.704893593,-0.491467332,-0.369364384,-0.844595261,-1.206161939,0.6097105355881632
2020-11-10,-1.326110569,-0.346772906,-1.188522631,-1.361030862,0.4283756407893365,0.26636341034860367,-0.964515417,-0.369364384,-0.901954473,-1.287959341,0.6097105355881632
2020-11-17,-1.251178574,-0.31463116,-1.078325093,-1.319513111,-0.476938244,-0.400042707,-0.332459572,-0.369364384,-0.778694754,-1.157322025,0.6097105355881632
2020-11-24,-1.247234785,-0.31463116,-1.078325093,-1.416387863,-0.667530641,-0.640385897,0.16841487140200606,-0.369364384,-0.743204202,-1.112612706,0.6097105355881632
2020-12-01,-1.089483215,-0.250347666,-0.857930018,-1.236477609,-0.67033347,-0.434377449,1.0807218935285952,-0.322616264,-0.681647974,-1.022321406,0.6097105355881632
2020-12-08,-1.156527632,-0.282489413,-0.913028787,-1.374870112,-1.107574851,-1.004022022,-0.630599122,-0.322616264,-0.611844979,-0.920307363,0.6097105355881632
2020-12-15,-1.121033529,-0.266418539,-0.968127555,-1.27799536,-0.89175699,-0.723101411,0.013382305749578273,-0.322616264,-0.585116617,-0.941629374,0.6097105355881632
2020-12-22,-1.034270166,-0.218205919,-1.188522631,-1.070406606,-1.285554516,-1.038356764,-0.737929359,-0.322616264,-0.513325562,-0.882026644,0.6097105355881632
2020-12-29,-1.026382587,-0.218205919,-1.408917706,-0.973531854,-1.058525337,-1.030553414,0.40692651138099706,-0.322616264,-0.475036999,-0.872223755,0.6097105355881632
2021-01-05,-0.963281959,-0.186064172,-1.023226324,-0.876657102,-1.166434268,-0.815180945,0.5619590770334248,-0.266518519,-0.483946453,-0.90235964,0.6097105355881632
2021-01-12,-0.841024493,-0.121780679,-1.353818937,-0.835139351,-1.295364419,-1.088298206,-0.946627044,-0.266518519,-0.378211115,-0.776434692,0.6097105355881632
2021-01-19,-0.758204919,-0.089638932,-1.133423862,-0.862817852,-1.030497044,-0.768360843,-0.779668896,-0.266518519,-0.234260845,-0.559054897,0.6097105355881632
2021-01-26,-0.762148708,-0.089638932,-1.188522631,-0.807460851,-1.37664647,-1.323959386,-0.421901437,-0.266518519,-0.24199219,-0.522083169,0.6097105355881632
2021-02-02,-0.710879448,-0.073568059,-1.353818937,-0.724425349,-1.757831264,-1.824934477,-0.964515417,-0.238469647,-0.220786217,-0.52807544,0.6097105355881632
2021-02-09,-0.588621982,-0.009284565,-1.2436214,-0.890496353,-1.565837452,-1.628290049,-0.696189822,-0.238469647,-0.123297645,-0.440053058,0.6097105355881632
2021-02-16,-0.557071668,0.006786308,-0.74773248,-1.070406606,-1.924599611,-1.943545401,-0.20127817,-0.238469647,0.060413823542935466,-0.198006052,0.6097105355881632
2021-02-23,-0.411151466,0.071069802,-1.408917706,-0.75210385,-1.404674764,-1.375461498,-0.111836305,-0.238469647,0.17005165,-0.076298964,0.6097105355881632
2021-03-02,-0.288894,0.13535329569987348,-1.078325093,-0.586032846,-0.919785284,-1.155407019,-0.49941772,-0.229120023,0.2515621095444395,-0.00677699,0.6097105355881632
2021-03-09,-0.253399896,0.1514241691011534,-0.582436174,-0.848978602,-0.991257433,-1.308352685,-0.964515417,-0.229120023,0.24795414883023542,-0.023532077,0.6097105355881632
2021-03-16,-0.170580322,0.18356591590371205,-1.023226324,-0.572193596,-0.617079712,-0.93379187,-0.839296806,-0.229120023,0.3274765482453445,0.1139992589084345,0.6097105355881632
2021-03-23,-0.292837789,0.13535329569987348,-0.306942329,-0.641389848,-0.300359994,-0.615415176,-0.940664253,-0.229120023,0.3345452059711323,0.130550725,0.6097105355881632
2021-03-30,-0.403263888,0.071069802,-1.023226324,-0.848978602,-0.18544399,-0.273628432,1.4027126069993583,-0.229120023,0.18308448782587255,-0.09797004,0.6097105355881632
2021-04-06,-0.229737161,0.44069989,-0.251843561,-0.613711347,-0.448909951,-0.588883785,-0.940664253,-0.191721526,0.2077511580148187,-0.096166541,0.6097105355881632
2021-04-13,-0.33621947,0.45677076372546693,-0.857930018,-0.835139351,0.15650119255998038,0.2882127912580014,0.4725172122500009,-0.191721526,0.2574526576492621,-0.09218139,0.6097105355881632
2021-04-20,-0.217905793,0.5210542573305854,-1.2436214,-0.613711347,-0.249909066,-0.304841833,-0.755817732,-0.191721526,0.3201869949656261,-0.0857237,0.6097105355881632
2021-04-27,-0.107479695,0.569266878,-0.527337405,-0.240051589,-0.325585459,-0.526456983,-0.338422363,-0.191721526,0.4580258206184826,0.024958772658328528,0.6097105355881632
2021-05-04,-0.091704538,0.5853377509357038,-1.574214013,-0.170855338,-0.133591647,-0.009875191,0.22804278139675382,-0.15432303,0.501321349,0.003345874,0.6097105355881632
2021-05-11,-0.004941174,0.6174794977382636,-1.2436214,0.078251167,-0.151810038,-0.250218381,-0.928738671,-0.15432303,0.6777432649283778,0.14061541209982537,0.6097105355881632
2021-05-18,-0.024660121,0.6014086243369837,-1.133423862,-0.018623585,0.7352854563569005,0.3319115530767971,-0.964515417,-0.15432303,0.7489452651454246,0.13473949631331011,0.6097105355881632
2021-05-25,-0.052266645,0.6014086243369837,-0.417139867,-0.032462835,1.295851328863275,1.0623051431801398,-0.952589835,-0.15432303,0.6653731139082492,0.12444209934090336,0.6097105355881632
2021-06-01,-0.064098013,0.5853377509357038,-1.519115244,-0.073980586,0.4774251546704314,0.20393660779714423,-0.016431649,-0.116924533,0.5971163877436138,0.083427044,0.6097105355881632
2021-06-08,0.030552928694215442,0.6335503711395435,-1.298720168,-0.087819836,1.2482032292440726,1.1122465855708976,-0.14165026,-0.116924533,0.7004218751319455,0.21479157673156965,0.6097105355881632
2021-06-15,0.054215664,0.6496212445408223,-1.2436214,-0.240051589,1.008561318848149,1.168430707441148,-0.55904563,-0.116924533,0.7878965144885658,0.33929117854485014,0.6097105355881632
2021-06-22,0.038440507171128444,0.6335503711395435,-0.802831249,-0.696746849,1.0407938566815815,0.7657778313065134,0.03723347,-0.116924533,0.7828159167481565,0.45541323705854503,0.6097105355881632
2021-06-29,0.12520387041717704,0.6817629913433821,-1.133423862,-0.461479594,1.2706258643012862,1.2417822014305286,1.5577451730691814,-0.116924533,0.7333353126676437,0.5199610446341689,0.6097105355881632
2021-07-06,0.14886660584791714,0.697833865,-1.2436214,-0.489158094,1.241196155972629,1.285480963249324,-0.648487495,-0.051477165,0.7507124295768715,0.5998967702843782,0.6097105355881632
2021-07-13,0.1961920767093974,0.7139047381459419,-0.857930018,-0.447640344,0.8249759956047636,1.1543846777929372,1.4742660991600136,-0.051477165,0.8521771206824461,0.6580159769252508,0.6097105355881632
2021-07-20,0.2356299690939646,0.7299756115472207,-0.582436174,-0.060141336,1.225547025306709,1.3890054100591138,-0.025375836,-0.051477165,0.8046845765873119,0.6658699237686121,0.6097105355881632
2021-07-27,0.16858555204020076,0.697833865,-1.464016475,-0.184694588,1.1739282517819791,1.1387779763630326,0.8302846718010918,-0.051477165,0.6297352978740711,0.453638827,0.6097105355881632
2021-08-03,0.29873059690927195,0.7621173583497804,-1.353818937,0.064411917,0.8726240952239661,0.9561795789191321,-0.219166543,0.032669452207331334,0.7649970087310667,0.5973951427713079,0.6097105355881632
2021-08-10,0.2868992291939025,0.7621173583497804,-0.857930018,0.3411969221457368,1.354710745520589,1.4415479688086208,-0.869110761,0.032669452207331334,0.780459698,0.5934972580416393,0.6097105355881632
2021-08-17,0.2947868076708155,0.7621173583497804,-0.968127555,0.38271467297713463,1.272027279544169,1.3744391564836713,-0.875073552,0.032669452207331334,0.6189850475827691,0.44290509949319223,0.6097105355881632
2021-08-24,0.1212600811787194,0.6817629913433821,-0.802831249,0.064411917,1.5298875812306376,1.563280234499534,-0.916813089,0.032669452207331334,0.5568397650768868,0.37143418321860583,0.6097105355881632
2021-08-31,0.2237986013785951,0.7299756115472207,-1.849707857,0.2996791713143385,1.445802700011335,1.5601588942135531,-0.523268884,0.032669452207331334,0.48725766558866657,0.27980480337939234,0.6097105355881632
2021-09-07,0.3066181753861861,0.7621173583497804,-1.298720168,0.4103931735314005,0.9917443428004866,0.8703427259707656,0.854135836,0.10746644504323351,0.6286308201044162,0.48668358097192743,0.6097105355881632
2021-09-14,0.2947868076708155,0.7621173583497804,-0.857930018,0.16128666854301119,0.951103317,0.8578573648268417,1.3251963243818423,0.10746644504323351,0.7025571988199444,0.5560892001136305,0.6097105355881632
2021-09-21,0.27506786147853185,0.7460464849485006,-0.802831249,-0.184694588,0.9160679500955101,0.9967570004519466,-0.594822376,0.10746644504323351,0.7311263571283355,0.6592086132977615,0.6097105355881632
2021-09-28,0.17647313051711377,0.697833865,-1.353818937,-0.599872097,0.533481742,0.5519660320952722,2.821856863,0.10746644504323351,0.8194109468493691,0.7046160615291936,0.6097105355881632
2021-10-05,0.27506786147853185,0.7460464849485006,-1.519115244,-0.544515096,0.45360110437033524,0.6393635557328634,0.6514009418168487,0.18226343787913835,0.9493711644120246,0.9027391428259823,0.6097105355881632
2021-10-12,0.4564821664475409,0.8424717253561789,-1.353818937,-0.240051589,0.5699185234230704,1.0498197831286853,-0.040282813,0.18226343787913835,1.0670348628058626,1.0978079114614634,0.6097105355881632
2021-10-19,0.5787396328397002,0.8906843455600174,-1.408917706,-0.073980586,0.3737204678986908,0.46456850845768083,0.454628839,0.18226343787913835,1.209733390645198,1.2114865198461129,0.6097105355881632
2021-10-26,0.6812781530395748,0.9388969657638571,-1.133423862,-0.004784335,-0.202260966,-0.011435861,0.8660614178814194,0.18226343787913835,1.3045712151328468,1.3192601237522354,0.6097105355881632
2021-11-02,0.6615592068472912,0.9388969657638571,-0.74773248,-0.170855338,-0.188713958,0.074400992,1.3937684206879741,0.23836118250606564,1.2984597714740926,1.4092896255307643,0.6097105355881632
2021-11-09,0.5787396328397002,0.8906843455600174,-0.637534942,-0.323087091,-0.20646521,-0.378193326,-0.821408433,0.23836118250606564,1.2276995623649072,1.351112241505867,0.6097105355881632
2021-11-16,0.547189319,0.8746134721587386,-0.692633711,-0.419961843,-0.463391236,-0.29339692,-0.025375836,0.23836118250606564,1.163860747278889,1.2367645932049312,0.6097105355881632
2021-11-23,0.48408869111673863,0.8424717253561789,-1.078325093,-0.25389084,-0.56242454,-0.607611826,-0.678301449,0.23836118250606564,1.1361751711862216,1.1507493309241204,0.6097105355881632
2021-11-30,0.38155017091686405,0.7942591051523402,-1.188522631,0.022894165771683867,-1.048715435,-0.913503159,0.22804278139675382,0.23836118250606564,1.158117462876687,1.0149924053020218,0.6097105355881632
2021-12-07,0.066047032,0.6496212445408223,-1.023226324,-0.226212339,-0.873538599,-0.755875482,0.10282417053300229,0.30380855123748035,0.8898029967020026,0.5622269141282569,0.6097105355881632
2021-12-14,0.2356299690939646,0.7299756115472207,-1.629312781,0.092090417,-0.765629669,-0.71061605,0.24593115443691765,0.30380855123748035,0.7801651701009861,0.3069736417190192,0.6097105355881632
2021-12-21,0.28295544,0.7621173583497804,-1.353818937,0.17512591882014364,-0.84971455,-0.785528213,-0.415938646,0.30380855123748035,0.8800099604777342,0.38929464,0.6097105355881632
2021-12-28,0.3184495431015556,0.7781882317510603,-1.519115244,0.022894165771683867,-1.075342314,-0.983733312,-0.26090608,0.30380855123748035,0.8825870752735944,0.3884219793538757,0.6097105355881632
2022-01-04,0.4328194310168008,0.8264008519548989,-1.2436214,0.092090417,-1.194462562,-1.152285679,-0.696189822,0.4066544163868502,1.0420736652116755,0.5799419275638387,0.6097105355881632
2022-01-11,0.4446507987321714,0.8264008519548989,-1.2436214,-0.143176838,-1.460731351,-1.977880144,-0.898924716,0.4066544163868502,1.114969198008859,0.6675279792133215,0.6097105355881632
2022-01-18,0.5629644758858732,0.8906843455600174,-1.078325093,-0.198533839,-1.565837452,-1.829616487,1.4265637713311736,0.4066544163868502,1.3005214633107804,0.9130365397983892,0.6097105355881632
2022-01-25,0.6536716283703771,0.9228260923625772,-0.692633711,-0.25389084,-1.823697754,-2.232269363,-0.672338659,0.4066544163868502,1.464720492,1.126373007017688,0.6097105355881632
2022-02-01,0.7798728840009929,0.9871095859676956,-1.078325093,-0.143176838,-1.762035508,-1.965394782,-0.958552626,0.5001506574317299,1.4832020864116018,1.1542399739656137,0.6097105355881632
2022-02-08,1.0007250813545692,1.083534826375374,-0.692633711,-0.157016088,-1.527999256,-1.514361134,0.03723347,0.5001506574317299,1.648726488157126,1.4608056990848113,0.6097105355881632
2022-02-15,1.067769498408333,1.1156765731779337,-0.527337405,-0.198533839,-1.469139839,-1.614244018,-0.720040986,0.5001506574317299,1.7683782465363416,1.5605217353034855,0.6097105355881632
2022-02-22,1.067769498408333,1.1156765731779337,0.1338478212785842,-0.350765592,-0.918383869,-1.288063974,1.969177751740764,0.5001506574317299,1.8845693079039736,1.6373449709083627,0.6097105355881632
2022-03-01,1.0756570768852471,1.1317474465792126,-1.023226324,-0.419961843,-1.386456373,-1.703202212,-0.726003778,0.649744643,1.9065852314457492,1.6299273544451878,0.6097105355881632
2022-03-08,1.6908881980844959,1.4210231678022471,-1.794609088,-0.586032846,-0.994060262,-1.097662226,-0.49941772,0.649744643,2.1973574122700708,1.9569133413571242,0.6097105355881632
2022-03-15,1.9314593416303558,1.5335192816112042,1.6215145798448551,0.46575017463993124,-1.173441341,-1.091419546,-0.040282813,0.649744643,2.8090172011046204,2.696522424465646,0.6097105355881632
2022-03-22,1.4345418975848088,1.2924561805920092,-0.802831249,-0.406122593,-0.353613752,-0.442180799,-0.541157257,0.649744643,2.3887265938255053,2.1026767770315056,0.6097105355881632
2022-03-29,1.7737077720920869,1.4531649146048058,0.7399342784722501,-0.184694588,-1.040306947,-0.988415322,0.35922418313476157,0.649744643,2.590036075307828,2.4951995870474883,0.6097105355881632
2022-04-05,1.5134176823539434,1.5495901550124842,-0.141646023,-0.198533839,-0.591854248,-0.655992598,-0.636561912,0.6964927636259768,2.6093276203511233,2.546250241529336,0.6097105355881632
2022-04-12,1.4463732653001795,1.6620862688214424,0.6297367408006749,-0.309247841,-0.321381215,-0.250218381,-0.469603765,0.6964927636259768,2.412804209203969,2.2099267844814037,0.6097105355881632
2022-04-19,1.5804620994077072,1.7102988890252808,-2.235399239,-0.157016088,-0.374634973,-0.365707966,0.138600917,0.6964927636259768,2.422449981725616,2.2365429376727946,0.6097105355881632
