Week Ending,Price,Taxes,Marketing Margin,Refining Margin,Avg Max Temp (°C),Avg Min Temp (°C),Avg Mean Temp (°C),Avg Precip (mm),Total CPI,"Total CPI, (seasonally adjusted)","Total CPI, Percentage Change over 1 year ago (unadjusted)",CPI_TRIM,CPI_MEDIAN,CPI_COMMON,"CPIX, Percentage Change over 1 year ago (unadjusted)","CPI-XFET, Percentage Change over 1 year ago (unadjusted)",CPIW,W.BCPI,W.ENER,Fuel Tax Rate
2017-10-10,-0.7700362867124999,-1.1663874498037803,0.9603293538154016,-0.5029973447593601,0.8389901421476508,0.823522623865989,0.8365872931997356,0.26381952747708154,-1.0310279894037906,-1.033187695704298,-0.7433939072165908,-1.0354538929526877,-1.0330888936008193,-0.9081967644734629,-1.0002799538156137,-0.877253150747044,-1.115672218301438,-0.7407743505642921,-0.5931468439141945,0.6097105355881632
2017-10-17,-0.706935658897192,-1.1342457030012203,1.2909219668301284,-0.5721935961450237,0.2588044640888385,0.24451402943920592,0.25595006448179475,-0.18935258814908484,-1.0310279894037906,-1.033187695704298,-0.7433939072165908,-1.0354538929526877,-1.0330888936008193,-0.9081967644734629,-1.0002799538156137,-0.877253150747044,-1.115672218301438,-0.7442350475758757,-0.6226427776148175,0.6097105355881632
2017-10-24,-0.620172295651144,-1.0860330827973819,1.180724429158553,-0.2123730889395725,0.5502987178706324,0.445840467834264,0.504794591075198,-0.38612469075609646,-1.0310279894037906,-1.033187695704298,-0.7433939072165908,-1.0354538929526877,-1.0330888936008193,-0.9081967644734629,-1.0002799538156137,-0.877253150747044,-1.115672218301438,-0.6865076761486109,-0.5611783713925133,0.6097105355881632
2017-10-31,-0.462420726112875,-1.0217495891922634,0.905230584979614,0.0782511668802146,-0.30152783953738577,-0.19247358874875073,-0.25334185861012903,-0.5540766373317382,-1.0310279894037906,-1.033187695704298,-0.7433939072165908,-1.0354538929526877,-1.0330888936008193,-0.9081967644734629,-1.0002799538156137,-0.877253150747044,-1.115672218301438,-0.6793653865715132,-0.5721448082812064,0.6097105355881632
2017-11-07,-0.34805083819763033,-0.9574660955871449,1.0154281226511892,0.14744741826587826,-0.28517800223101425,-0.1799882282603082,-0.22396437981074735,0.9068071560786971,-0.993756968587868,-0.9583907028683958,-0.37487280664602646,-0.7959472948153309,-0.8547346724344052,-0.8421321559522711,-0.7350565394234083,-0.5652283040608661,-0.8632550392526612,-0.6236997069809367,-0.4934308076955203,0.6097105355881632
2017-11-14,-0.292837788859236,-0.941395222185865,1.6215145798448551,0.06441191660308217,-0.9183838691555384,-0.8838504274622695,-0.9038431756671975,-0.8512223885481706,-0.993756968587868,-0.9583907028683958,-0.37487280664602646,-0.7959472948153309,-0.8547346724344052,-0.8421321559522711,-0.7350565394234083,-0.5652283040608661,-0.8632550392526612,-0.543956412011896,-0.37489438774479167,0.6097105355881632
2017-11-21,-0.4269266229667648,-1.0056787157909834,1.7317121175164314,-0.2677300900481037,-0.6927561053025018,-0.6310218769704508,-0.6638859536246117,0.31748464618017785,-0.993756968587868,-0.9583907028683958,-0.37487280664602646,-0.7959472948153309,-0.8547346724344052,-0.8421321559522711,-0.7350565394234083,-0.5652283040608661,-0.8632550392526612,-0.5348260624494209,-0.3672149730535052,0.6097105355881632
2017-11-28,-0.3598822059130004,-0.9735369689884237,1.4011195045017046,-0.10165908672251103,-0.6383345018806005,-0.6528712578798487,-0.6490737794078111,-0.9088627014457011,-0.993756968587868,-0.9583907028683958,-0.37487280664602646,-0.7959472948153309,-0.8547346724344052,-0.8421321559522711,-0.7350565394234083,-0.5652283040608661,-0.8632550392526612,-0.5877673635415169,-0.4204763681282987,0.6097105355881632
2017-12-05,-0.3598822059130004,-0.9735369689884237,1.6215145798448551,-0.11549833699964347,-0.525987758106779,-0.503046931690798,-0.5142829941697177,-0.37419910900758413,-1.0403457446077706,-0.9490410787639056,-0.48016454966618777,-0.7161117621028784,-0.8547346724344052,-0.776067547431079,-0.8013623930214597,-0.6432345157324106,-0.9263593340148554,-0.5743663666030444,-0.3780068777901235,0.6097105355881632
2017-12-12,-0.4072076767744812,-0.9896078423897036,1.5113170421732798,0.1197689177116129,-1.3654351528987454,-1.200666450648538,-1.2934033571646772,-0.5590456298660834,-1.0403457446077706,-0.9490410787639056,-0.48016454966618777,-0.7161117621028784,-0.8547346724344052,-0.776067547431079,-0.8013623930214597,-0.6432345157324106,-0.9263593340148554,-0.606322590071709,-0.42510147015827815,0.6097105355881632
2017-12-19,-0.4387579906821349,-1.0056787157909834,1.7317121175164314,0.23048291992867487,-1.5840558432841403,-1.6735494803773254,-1.634083363840032,-0.7438921503071875,-1.0403457446077706,-0.9490410787639056,-0.48016454966618777,-0.7161117621028784,-0.8547346724344052,-0.776067547431079,-0.8013623930214597,-0.6432345157324106,-0.9263593340148554,-0.6772300628835148,-0.525370191525189,0.6097105355881632
2017-12-26,-0.3835449413437405,-0.9735369689884237,1.346020735665916,0.5764641768569932,-1.620492625080439,-1.4909510828241779,-1.5674285799162726,0.07301021574432602,-1.0403457446077706,-0.9490410787639056,-0.48016454966618777,-0.7161117621028784,-0.8547346724344052,-0.776067547431079,-0.8013623930214597,-0.6432345157324106,-0.9263593340148554,-0.7342947476489868,-0.6440229662439674,0.6097105355881632
2018-01-02,-0.31650052428997666,-0.941395222185865,1.4011195045017046,0.631821177965524,-2.325404210215818,-2.6364829099875857,-2.482820946058326,-0.869110761170939,-0.9564859477719482,-0.9022929582414658,-0.585456292686349,-0.7161117621028784,-0.7655575618511979,-0.710002938909887,-0.8013623930214597,-0.7992469390754995,-0.8632550392526612,-0.6998350412357728,-0.6229918419189668,0.6097105355881632
2018-01-09,-0.37960115210528406,-0.9735369689884237,1.0705268914869768,0.313518421591471,-1.9750505396786107,-2.205737972371591,-2.093260764146106,-0.6186735394434357,-0.9564859477719482,-0.9022929582414658,-0.585456292686349,-0.7161117621028784,-0.7655575618511979,-0.710002938909887,-0.8013623930214597,-0.7992469390754995,-0.8632550392526612,-0.5892400005677225,-0.4604442309534033,0.6097105355881632
2018-01-16,-0.2888939996207795,-0.941395222185865,1.2909219668301284,0.14744741826587826,-1.3444139325939197,-1.5627419057965926,-1.4533748385609628,0.9197265365845156,-0.9564859477719482,-0.9022929582414658,-0.585456292686349,-0.7161117621028784,-0.7655575618511979,-0.710002938909887,-0.8013623930214597,-0.7992469390754995,-0.8632550392526612,-0.5260638721434964,-0.3822829155159535,0.6097105355881632
2018-01-23,-0.21396200409010152,-0.8931826019820253,1.5664158110090676,0.4380716740856659,-1.1748427560896195,-1.1319969678528572,-1.1571313545360093,-0.14761305119450094,-0.9564859477719482,-0.9022929582414658,-0.585456292686349,-0.7161117621028784,-0.7655575618511979,-0.710002938909887,-0.8013623930214597,-0.7992469390754995,-0.8632550392526612,-0.4494867467807986,-0.2610121585160549,0.6097105355881632
2018-01-30,-0.1705803224670778,-0.8771117285807466,1.1256256603227655,0.631821177965524,-1.2883573453432822,-1.3442480967026145,-1.3185840533228694,-0.5471200477001757,-0.9564859477719482,-0.9022929582414658,-0.585456292686349,-0.7161117621028784,-0.7655575618511979,-0.710002938909887,-0.8013623930214597,-0.7992469390754995,-0.8632550392526612,-0.46598028147430287,-0.29673307230734186,0.6097105355881632
2018-02-06,-0.19029926865936142,-0.8931826019820253,1.346020735665916,0.6041426774112586,-1.527999256033503,-1.9138926703807013,-1.718512756761741,-0.49941771987133576,-0.8819439061401032,-0.8742440859280035,-0.3222269351359458,-0.5564406966779739,-0.6763804512679908,-0.6439383303886951,-0.6024448322273058,-0.5652283040608661,-0.6739421549660787,-0.4491185875242471,-0.28626114318285995,0.6097105355881632
2018-02-13,-0.30861294581306314,-0.941395222185865,1.786810886352219,0.38271467297713463,-1.687760529761584,-1.6095620076828752,-1.65778284260765,0.2995962735574092,-0.8819439061401032,-0.8742440859280035,-0.3222269351359458,-0.5564406966779739,-0.6763804512679908,-0.6439383303886951,-0.6024448322273058,-0.5652283040608661,-0.6739421549660787,-0.5429991979448624,-0.4397621709325522,0.6097105355881632
2018-02-20,-0.4111514660129377,-0.9896078423897036,1.180724429158553,0.10592966743447997,-0.783848059695149,-0.8042562542118898,-0.7942330865872963,0.28170790051724537,-0.8819439061401032,-0.8742440859280035,-0.3222269351359458,-0.5564406966779739,-0.6763804512679908,-0.6439383303886951,-0.6024448322273058,-0.5652283040608661,-0.6739421549660787,-0.637689758729891,-0.5911106354733229,0.6097105355881632
2018-02-27,-0.29678157809769307,-0.941395222185865,1.2358231979943408,0.13360816798874584,-0.5329948315744206,-0.7199800706417857,-0.6238930832496189,-0.15357584206875716,-0.8819439061401032,-0.8742440859280035,-0.3222269351359458,-0.5564406966779739,-0.6763804512679908,-0.6439383303886951,-0.6024448322273058,-0.5652283040608661,-0.6739421549660787,-0.5704638784835994,-0.521414129411496,0.6097105355881632
2018-03-06,-0.29678157809769307,-0.941395222185865,1.346020735665916,-0.0047843347825815025,,-0.7422196191142428,,,-0.8446728853241806,-0.864894461823516,-0.26958106362586537,-0.6362762293904263,-0.6763804512679908,-0.6439383303886951,-0.6687506858253571,-0.48722209238932174,-0.6108378602038844,-0.5049315308174446,-0.414338654113672,0.6097105355881632
2018-03-13,-0.2770626319054094,-0.9253243487845851,1.5664158110090676,0.050572666325949235,-1.162230023906724,-0.9728086212428511,-1.0741831790048748,-0.8989247163770104,-0.8446728853241806,-0.864894461823516,-0.26958106362586537,-0.6362762293904263,-0.6763804512679908,-0.6439383303886951,-0.6687506858253571,-0.48722209238932174,-0.6108378602038844,-0.5262847676974275,-0.4396167274724901,0.6097105355881632
2018-03-20,-0.2218495825670151,-0.9092534753833053,1.1256256603227655,0.23048291992867487,-1.0991663631884452,-1.2474865526440675,-1.1734247461433842,-0.9406642533315944,-0.8446728853241806,-0.864894461823516,-0.26958106362586537,-0.6362762293904263,-0.6763804512679908,-0.6439383303886951,-0.6687506858253571,-0.48722209238932174,-0.6108378602038844,-0.5511723334403043,-0.4797300337576568,0.6097105355881632
2018-03-27,-0.06804180226720265,-0.8288991083769068,0.9603293538154016,0.42423242380853293,-0.9085739663793193,-1.0009006823964703,-0.9542045679835821,-0.7498549415988389,-0.8446728853241806,-0.864894461823516,-0.26958106362586537,-0.6362762293904263,-0.6763804512679908,-0.6439383303886951,-0.6687506858253571,-0.48722209238932174,-0.6108378602038844,-0.5105275515170262,-0.37515618597290346,0.6097105355881632
2018-04-03,0.006890193263475325,-0.7967573615743482,1.8419096551880065,0.4934286751941966,-0.783848059695149,-0.6591139381240698,-0.724615867882388,1.1582381765635066,-0.8074018645082581,-0.855544837719026,-0.3222269351359458,-0.6362762293904263,-0.5872033406847837,-0.5778737218675031,-0.6024448322273058,-0.5652283040608661,-0.5477335654416903,-0.4232738077143366,-0.21833904733379236,0.6097105355881632
2018-04-10,-0.012828752928808293,-0.812828234975627,1.4562182733374922,0.7010174293511876,-1.0209207101531408,-1.0929802162445392,-1.0551742221468852,-0.5332068688544462,-0.8074018645082581,-0.855544837719026,-0.3222269351359458,-0.6362762293904263,-0.5872033406847837,-0.5778737218675031,-0.6024448322273058,-0.5652283040608661,-0.5477335654416903,-0.399711615295045,-0.1921301358305761,0.6097105355881632
2018-04-17,0.14097902737100304,-0.7324738679692286,1.2358231979943408,0.9778024348938428,-0.9071725517250306,-0.7636788324605813,-0.8416320440188466,4.902870921562333,-0.8074018645082581,-0.855544837719026,-0.3222269351359458,-0.6362762293904263,-0.5872033406847837,-0.5778737218675031,-0.6024448322273058,-0.5652283040608661,-0.5477335654416903,-0.3285096150779978,-0.1196411153355536,0.6097105355881632
2018-04-24,0.16464176280174428,-0.7164029945679499,1.4011195045017046,0.8670884326767803,-0.3143741406985306,-0.43281677875212676,-0.36912368699023257,-0.7737061055132589,-0.8074018645082581,-0.855544837719026,-0.3222269351359458,-0.6362762293904263,-0.5872033406847837,-0.5778737218675031,-0.6024448322273058,-0.5652283040608661,-0.5477335654416903,-0.21114044408940114,0.03284180819370224,0.6097105355881632
2018-05-01,0.24351754757087873,-0.68426124776539,1.6766133486806436,0.9501239343395769,0.05139509054535686,-0.279871112386342,-0.10546698618002882,0.26381952747708154,-0.7980841093042782,-0.8461952136145385,-0.3222269351359458,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.7350565394234083,-0.6432345157324106,-0.5477335654416903,-0.17807974285108244,0.05945796138509311,0.6097105355881632
2018-05-08,0.1922482874709409,-0.7164029945679499,1.4562182733374922,0.7148566796283206,0.6652147216804848,0.439597787262302,0.5625620707591957,-0.39208748204774796,-0.7980841093042782,-0.8461952136145385,-0.3222269351359458,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.7350565394234083,-0.6432345157324106,-0.5477335654416903,-0.1780061109997722,0.0851141877400727,0.6097105355881632
2018-05-15,0.2356299690939646,-0.68426124776539,1.2909219668301284,0.6733389287969223,0.36671339462724706,0.21017928804136554,0.2959429342346762,0.34729860138624935,-0.7980841093042782,-0.8461952136145385,-0.3222269351359458,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.7350565394234083,-0.6432345157324106,-0.5477335654416903,-0.11696530626354497,0.1826776607498257,0.6097105355881632
2018-05-22,0.2947868076708155,-0.6681903743641101,1.180724429158553,0.8255706818453825,0.4970449602228693,0.3865350056780324,0.4455458944153666,0.1445637074875862,-0.7980841093042782,-0.8461952136145385,-0.3222269351359458,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.7350565394234083,-0.6432345157324106,-0.5477335654416903,-0.06174141778083008,0.2675002866581265,0.6097105355881632
2018-05-29,0.290843018432359,-0.6681903743641101,1.346020735665916,1.1438734382194349,1.276231523310837,0.9717862792565679,1.135793211487412,-0.9645154172460144,-0.7980841093042782,-0.8461952136145385,-0.3222269351359458,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.7350565394234083,-0.6432345157324106,-0.5477335654416903,-0.07278619547737306,0.26255520901601004,0.6097105355881632
2018-06-05,0.2119672336632245,-0.7003321211666699,1.5113170421732798,1.323783691822161,0.8207717518380957,0.9546189093223761,0.8899111198825285,-0.7260037776844189,-0.7794485988963182,-0.8274959654055636,-0.16428932060570403,-0.6362762293904263,-0.6763804512679908,-0.5778737218675031,-0.7350565394234083,-0.5652283040608661,-0.48462927067949607,-0.2051026322819577,0.036041564315072,0.6097105355881632
2018-06-12,0.14886660584791714,-0.7324738679692286,1.5113170421732798,0.9916416851709747,0.7350518864957598,0.7298824196564357,0.7333958124321449,-0.9645154172460144,-0.7794485988963182,-0.8274959654055636,-0.16428932060570403,-0.6362762293904263,-0.6763804512679908,-0.5778737218675031,-0.7350565394234083,-0.5652283040608661,-0.48462927067949607,-0.27026682069156144,-0.08441470930847847,0.6097105355881632
2018-06-19,0.11337250270180642,-0.7485447413705085,1.5664158110090676,0.8670884326767803,1.2369919122059612,1.0825938544927818,1.1654175603357537,0.6573637331085002,-0.7794485988963182,-0.8274959654055636,-0.16428932060570403,-0.6362762293904263,-0.6763804512679908,-0.5778737218675031,-0.7350565394234083,-0.5652283040608661,-0.48462927067949607,-0.224467809176563,-0.012042043581505688,0.6097105355881632
2018-06-26,0.12914765965563352,-0.7324738679692286,1.786810886352219,0.5487856763027278,0.7100599917949114,0.9140414877895612,0.8069629443513939,0.5142567492045848,-0.7794485988963182,-0.8274959654055636,-0.16428932060570403,-0.6362762293904263,-0.6763804512679908,-0.5778737218675031,-0.7350565394234083,-0.5652283040608661,-0.48462927067949607,-0.31879021070504004,-0.13037484268814736,0.6097105355881632
2018-07-03,0.208023444424768,-0.7003321211666699,1.180724429158553,0.10592966743447997,1.4654225055637733,1.436865958925884,1.4542549577188906,-0.553082838574432,-0.7142243124684532,-0.7713982207786363,0.09894003694469905,-0.4766051639655215,-0.6763804512679908,-0.5118091133463112,-0.5361389786292544,-0.17519724570314393,-0.3584206811551076,-0.23985686610041312,0.031561905745155,0.6097105355881632
2018-07-10,0.2040796551863115,-0.7003321211666699,1.346020735665916,0.050572666325949235,1.4696267493304411,1.280798952274118,1.3876001730693346,-0.5650084207403396,-0.7142243124684532,-0.7713982207786363,0.09894003694469905,-0.4766051639655215,-0.6763804512679908,-0.5118091133463112,-0.5361389786292544,-0.17519724570314393,-0.3584206811551076,-0.11394640035982304,0.2815210362081266,0.6097105355881632
2018-07-17,0.18041691975557025,-0.7164029945679499,2.0072059616953704,0.23048291992867487,1.3939503566254647,1.2870416328460803,1.3416824333394146,-0.9645154172460144,-0.7142243124684532,-0.7713982207786363,0.09894003694469905,-0.4766051639655215,-0.6763804512679908,-0.5118091133463112,-0.5361389786292544,-0.17519724570314393,-0.3584206811551076,-0.1386867024000794,0.2558066324691221,0.6097105355881632
2018-07-24,0.11337250270180642,-0.7485447413705085,1.4011195045017046,0.534946426025595,1.1851395688200905,1.2917236427288172,1.2379972139254967,1.4265637713311736,-0.7142243124684532,-0.7713982207786363,0.09894003694469905,-0.4766051639655215,-0.6763804512679908,-0.5118091133463112,-0.5361389786292544,-0.17519724570314393,-0.3584206811551076,-0.2948598590291969,0.02042093670438668,0.6097105355881632
2018-07-31,0.208023444424768,-0.7003321211666699,1.1256256603227655,1.0331594360023735,1.197752301101085,1.193401428636527,1.1980043431357628,-0.9645154172460144,-0.7142243124684532,-0.7713982207786363,0.09894003694469905,-0.4766051639655215,-0.6763804512679908,-0.5118091133463112,-0.5361389786292544,-0.17519724570314393,-0.3584206811551076,-0.3928638531231883,-0.11007093566345807,0.6097105355881632
2018-08-07,0.17252934127865727,-0.7164029945679499,1.6215145798448551,0.8255706818453825,1.455612602787554,1.5055354419400586,1.480916870541861,3.1557731590918805,-0.7235420676724358,-0.7526989725696588,-0.006351706075462282,-0.5564406966779739,-0.6763804512679908,-0.5118091133463112,-0.4698331250312032,-0.17519724570314393,-0.3584206811551076,-0.4307842565479857,-0.1627214682059907,0.6097105355881632
2018-08-14,0.16858555204020076,-0.7164029945679499,1.786810886352219,1.1438734382194349,1.2930484993584994,1.3697571466009346,1.3313139113980226,0.40692651138099706,-0.7235420676724358,-0.7526989725696588,-0.006351706075462282,-0.5564406966779739,-0.6763804512679908,-0.5118091133463112,-0.4698331250312032,-0.17519724570314393,-0.3584206811551076,-0.4853454583689082,-0.2181354264897054,0.6097105355881632
2018-08-21,0.05027187488649906,-0.7806864881730683,1.8970084240237943,0.9224454337853111,1.2159706923916305,1.4774433804586986,1.344644868327934,2.929187101696193,-0.7235420676724358,-0.7526989725696588,-0.006351706075462282,-0.5564406966779739,-0.6763804512679908,-0.5118091133463112,-0.4698331250312032,-0.17519724570314393,-0.3584206811551076,-0.5162708359192284,-0.26214661750454,0.6097105355881632
2018-08-28,0.0936535565095228,-0.7485447413705085,1.346020735665916,0.9362846840624439,1.2369919122059612,1.344786425405556,1.2928022586209749,-0.243017706852181,-0.7235420676724358,-0.7526989725696588,-0.006351706075462282,-0.5564406966779739,-0.6763804512679908,-0.5118091133463112,-0.4698331250312032,-0.17519724570314393,-0.3584206811551076,-0.48497729911235665,-0.21196862378306594,0.6097105355881632
2018-09-04,0.10942871346334991,-0.7485447413705085,1.2909219668301284,0.8255706818453825,1.1949494715963096,1.3572717854570109,1.2720652147381915,-0.9645154172460144,-0.7701308436923383,-0.7620485966741463,-0.3222269351359458,-0.5564406966779739,-0.6763804512679908,-0.6439383303886951,-0.6024448322273058,-0.5652283040608661,-0.4215249759173018,-0.43939918315128934,-0.10189701320796014,0.6097105355881632
2018-09-11,0.14097902737100304,-0.7324738679692286,1.9521071928595828,1.4760154448706204,0.7324826268521251,0.9686649400630557,0.8454745971284416,1.0807218935285952,-0.7701308436923383,-0.7620485966741463,-0.3222269351359458,-0.5564406966779739,-0.6763804512679908,-0.6439383303886951,-0.6024448322273058,-0.5652283040608661,-0.4215249759173018,-0.41178723890993185,-0.03889090630899593,0.6097105355881632
2018-09-18,-0.032547699121091914,-0.812828234975627,2.337798574710097,1.1023556873880371,1.193548057334417,1.3073303441587223,1.2513281708554076,-0.9645154172460144,-0.7701308436923383,-0.7620485966741463,-0.3222269351359458,-0.5564406966779739,-0.6763804512679908,-0.6439383303886951,-0.6024448322273058,-0.5652283040608661,-0.4215249759173018,-0.4965374997680716,-0.18154185193804445,0.6097105355881632
2018-09-25,-0.19818684713627496,-0.8931826019820253,1.5664158110090676,0.5764641768569932,0.644193501866154,0.6939870080063579,0.6662472901731137,0.04319626053825454,-0.7701308436923383,-0.7620485966741463,-0.3222269351359458,-0.5564406966779739,-0.6763804512679908,-0.6439383303886951,-0.6024448322273058,-0.5652283040608661,-0.4215249759173018,-0.5232658617937056,-0.1910538542261158,0.6097105355881632
2018-10-02,-0.10747969465176989,-0.8449699817781867,1.4562182733374922,1.0054809354481076,0.2644101230983893,0.3678069650546156,0.31371754416579267,0.788545134846508,-0.7328598228764158,-0.7246501002561965,-0.2169351921157847,-0.5564406966779739,-0.6763804512679908,-0.5778737218675031,-0.5361389786292544,-0.33120966904623267,-0.4215249759173018,-0.4897633694475255,-0.12659331272652916,0.6097105355881632
2018-10-09,-0.02860390988263541,-0.812828234975627,1.8419096551880065,1.4898546951477534,0.3849317849368024,0.4193090770421292,0.39962815364859416,0.11474975269890993,-0.7328598228764158,-0.7246501002561965,-0.2169351921157847,-0.5564406966779739,-0.6763804512679908,-0.5778737218675031,-0.5361389786292544,-0.33120966904623267,-0.4215249759173018,-0.4608996837338931,-0.09189050315567762,0.6097105355881632
2018-10-16,-0.18241169018244785,-0.8771117285807466,2.2826998058743095,1.6974434493047443,0.12426865472654813,0.040066250976660535,0.08709127843100666,-0.6842642407298352,-0.7328598228764158,-0.7246501002561965,-0.2169351921157847,-0.5564406966779739,-0.6763804512679908,-0.5778737218675031,-0.5361389786292544,-0.33120966904623267,-0.4215249759173018,-0.5615544244750549,-0.28803555339561965,0.6097105355881632
2018-10-23,-0.2731188426669524,-0.9253243487845851,2.227601037038522,1.4898546951477534,-0.3942547781511652,-0.4031640474555172,-0.39726681792957375,-0.7915944785534228,-0.7328598228764158,-0.7246501002561965,-0.2169351921157847,-0.5564406966779739,-0.6763804512679908,-0.5778737218675031,-0.5361389786292544,-0.33120966904623267,-0.4215249759173018,-0.6915882738890207,-0.48624590076844537,0.6097105355881632
2018-10-30,-0.4584769368744185,-1.0217495891922634,1.6766133486806436,1.4206584437620897,-0.6451080061737946,-0.47651554057092244,-0.5631631689918426,-0.3682363177159326,-0.7328598228764158,-0.7246501002561965,-0.2169351921157847,-0.5564406966779739,-0.6763804512679908,-0.5778737218675031,-0.5361389786292544,-0.33120966904623267,-0.4215249759173018,-0.795998239047007,-0.6424521768752952,0.6097105355881632
2018-11-06,-0.5136899862128128,-1.0378204625935432,1.6766133486806436,2.1126209576187263,-0.443771430086858,-0.2296695585782032,-0.3449304691615468,2.8755219825757012,-0.7887663541002982,-0.7433493484651713,-0.585456292686349,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.6024448322273058,-0.6432345157324106,-0.5477335654416903,-0.8284698854748435,-0.684456248141271,0.6097105355881632
2018-11-13,-0.6359474526049711,-1.1021039561986616,1.5664158110090676,2.209495709558656,-0.8791442580506623,-0.6279005369029637,-0.7646087381536955,-0.09991072336566084,-0.7887663541002982,-0.7433493484651713,-0.585456292686349,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.6024448322273058,-0.6432345157324106,-0.5477335654416903,-0.940463931317789,-0.900701584561815,0.6097105355881632
2018-11-20,-0.7424297620433027,-1.1503165764025003,1.7317121175164314,1.8635144526303375,-1.1468144624152514,-0.96656594099863,-1.0652958744540575,0.16841487140200606,-0.7887663541002982,-0.7433493484651713,-0.585456292686349,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.6024448322273058,-0.6432345157324106,-0.5477335654416903,-1.0836778821162962,-1.1029261714323586,0.6097105355881632
2018-11-27,-0.9001813315815717,-1.2146000700076187,1.5664158110090676,1.2407481901593644,-1.0725394842664646,-1.072691505368885,-1.0756643963954495,1.0091684017853348,-0.7887663541002982,-0.7433493484651713,-0.585456292686349,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.6024448322273058,-0.6432345157324106,-0.5477335654416903,-1.0397932987353657,-1.0457087142438721,0.6097105355881632
2018-12-04,-0.9869446948276197,-1.2628126902114585,1.2358231979943408,0.534946426025595,-0.97864470056524,-0.7184194006080421,-0.8579254356262216,0.07897300661858224,-0.7980841093042782,-0.7153004761517063,-0.4275186781561071,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.4698331250312032,-0.17519724570314393,-0.5477335654416903,-1.0962689286903555,-1.1351273534901396,0.6097105355881632
2018-12-11,-0.9080689100584852,-1.2306709434088987,1.5664158110090676,-0.8489786016876785,-1.328998371102447,-1.1554070187959986,-1.25192926939911,-0.8929619255027544,-0.7980841093042782,-0.7153004761517063,-0.4275186781561071,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.4698331250312032,-0.17519724570314393,-0.5477335654416903,-0.9026907915956122,-0.8183805861665849,0.6097105355881632
2018-12-18,-0.963281959396879,-1.2467418168101785,1.2358231979943408,-1.2087991088931296,-1.1056128707551316,-0.7689851107282552,-0.9497609157081733,-0.5220763255274254,-0.7980841093042782,-0.7153004761517063,-0.4275186781561071,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.4698331250312032,-0.17519724570314393,-0.5477335654416903,-0.8009315730847962,-0.6382634052255024,0.6097105355881632
2018-12-25,-1.073708058073667,-1.2949544370140171,1.5664158110090676,-0.7382645994706165,-1.0935607044731912,-0.8120596044898547,-0.9645730899249738,0.06108463357841839,-0.7980841093042782,-0.7153004761517063,-0.4275186781561071,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.4698331250312032,-0.17519724570314393,-0.5477335654416903,-0.8786131762171486,-0.7625012088106711,0.6097105355881632
2019-01-01,-1.1052583719813214,-1.311025310415297,1.7317121175164314,-0.8628178519648113,-0.9099753811317071,-1.1273149576423798,-1.0178969170225074,0.32941022834608547,-0.7794485988963182,-0.7153004761517063,-0.7433939072165908,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.6024448322273058,-0.48722209238932174,-0.5477335654416903,-1.0333873276713708,-1.0108895499049708,0.6097105355881632
2019-01-08,-1.1013145827428643,-1.311025310415297,1.346020735665916,-1.748529869701306,-0.959024895012802,-1.0211893932721245,-0.9897537860831661,-0.46960376466526416,-0.7794485988963182,-0.7153004761517063,-0.7433939072165908,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.6024448322273058,-0.48722209238932174,-0.5477335654416903,-1.014390310033317,-0.9730451615967751,0.6097105355881632
2019-01-15,-1.0776518473121242,-1.311025310415297,1.346020735665916,-2.0945111266296244,-1.654126577371962,-1.583030616563,-1.6251960592892147,-0.9108502981255229,-0.7794485988963182,-0.7153004761517063,-0.7433939072165908,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.6024448322273058,-0.48722209238932174,-0.5477335654416903,-0.829721626947118,-0.6836999421489474,0.6097105355881632
2019-01-22,-1.065820479596754,-1.2949544370140171,1.6215145798448551,-2.0806718763524916,-1.8937684880621828,-2.3524409581654138,-2.1184414602006125,-0.2072409611892487,-0.7794485988963182,-0.7153004761517063,-0.7433939072165908,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.6024448322273058,-0.48722209238932174,-0.5477335654416903,-0.7046211115709412,-0.47967185637363197,0.6097105355881632
2019-01-29,-1.1959655244658258,-1.3592379306191367,2.227601037038522,-2.5235278852207395,-1.4383087162951442,-1.8483445276525077,-1.637045798724866,1.355010279170518,-0.7794485988963182,-0.7153004761517063,-0.7433939072165908,-0.6362762293904263,-0.7655575618511979,-0.6439383303886951,-0.6024448322273058,-0.48722209238932174,-0.5477335654416903,-0.6815743421108216,-0.46335310015464815,0.6097105355881632
